CAEMP25N Total full-time and part-time employment by NAICS industry 1/
CAEMP25N Total full-time and part-time employment by NAICS industry 1/
Metropolitan Statistical Area
GeoFips,GeoName,LineCode,Description,2012
17300,"Clarksville, TN-KY (Metropolitan Statistical Area)",800,"      Transportation and warehousing",(D)
17300,"Clarksville, TN-KY (Metropolitan Statistical Area)",900,"      Information",(D)
17300,"Clarksville, TN-KY (Metropolitan Statistical Area)",1000,"      Finance and insurance",3089
17300,"Clarksville, TN-KY (Metropolitan Statistical Area)",1100,"      Real estate and rental and leasing",4346
17300,"Clarksville, TN-KY (Metropolitan Statistical Area)",1200,"      Professional, scientific, and technical services",4839
17300,"Clarksville, TN-KY (Metropolitan Statistical Area)",1300,"      Management of companies and enterprises",407
17300,"Clarksville, TN-KY (Metropolitan Statistical Area)",1400,"      Administrative and support and waste management and remediation services",(D)
17300,"Clarksville, TN-KY (Metropolitan Statistical Area)",1500,"      Educational services",1848
17300,"Clarksville, TN-KY (Metropolitan Statistical Area)",1600,"      Health care and social assistance",11555
17300,"Clarksville, TN-KY (Metropolitan Statistical Area)",1700,"      Arts, entertainment, and recreation",(D)
17300,"Clarksville, TN-KY (Metropolitan Statistical Area)",1800,"      Accommodation and food services",(D)
17300,"Clarksville, TN-KY (Metropolitan Statistical Area)",1900,"      Other services (except government and government enterprises)",7242
17300,"Clarksville, TN-KY (Metropolitan Statistical Area)",2000,"    Government and government enterprises",53740
17300,"Clarksville, TN-KY (Metropolitan Statistical Area)",2001,"      Federal civilian",6801
17300,"Clarksville, TN-KY (Metropolitan Statistical Area)",2002,"      Military",32947
17300,"Clarksville, TN-KY (Metropolitan Statistical Area)",2010,"      State and local",13992
17300,"Clarksville, TN-KY (Metropolitan Statistical Area)",2011,"        State government",(D)
17300,"Clarksville, TN-KY (Metropolitan Statistical Area)",2012,"        Local government",(D)
17420,"Cleveland, TN (Metropolitan Statistical Area)",,Employment by place of work,
17420,"Cleveland, TN (Metropolitan Statistical Area)",10,Total employment (number of jobs),56876
17420,"Cleveland, TN (Metropolitan Statistical Area)",,By type,
17420,"Cleveland, TN (Metropolitan Statistical Area)",20,"  Wage and salary employment",43259
17420,"Cleveland, TN (Metropolitan Statistical Area)",40,"  Proprietors employment",13617
17420,"Cleveland, TN (Metropolitan Statistical Area)",50,"    Farm proprietors employment",969
17420,"Cleveland, TN (Metropolitan Statistical Area)",60,"    Nonfarm proprietors employment 2/",12648
17420,"Cleveland, TN (Metropolitan Statistical Area)",,By industry,
17420,"Cleveland, TN (Metropolitan Statistical Area)",70,"  Farm employment",1244
17420,"Cleveland, TN (Metropolitan Statistical Area)",80,"  Nonfarm employment",55632
17420,"Cleveland, TN (Metropolitan Statistical Area)",90,"    Private nonfarm employment",49533
17420,"Cleveland, TN (Metropolitan Statistical Area)",100,"      Forestry, fishing, and related activities",(D)
17420,"Cleveland, TN (Metropolitan Statistical Area)",200,"      Mining, quarrying, and oil and gas extraction",(D)
17420,"Cleveland, TN (Metropolitan Statistical Area)",300,"      Utilities",(D)
17420,"Cleveland, TN (Metropolitan Statistical Area)",400,"      Construction",3583
17420,"Cleveland, TN (Metropolitan Statistical Area)",500,"      Manufacturing",8772
17420,"Cleveland, TN (Metropolitan Statistical Area)",600,"      Wholesale trade",(D)
17420,"Cleveland, TN (Metropolitan Statistical Area)",700,"      Retail trade",6352
17420,"Cleveland, TN (Metropolitan Statistical Area)",800,"      Transportation and warehousing",2762
17420,"Cleveland, TN (Metropolitan Statistical Area)",900,"      Information",432
17420,"Cleveland, TN (Metropolitan Statistical Area)",1000,"      Finance and insurance",1935
17420,"Cleveland, TN (Metropolitan Statistical Area)",1100,"      Real estate and rental and leasing",1649
17420,"Cleveland, TN (Metropolitan Statistical Area)",1200,"      Professional, scientific, and technical services",1735
17420,"Cleveland, TN (Metropolitan Statistical Area)",1300,"      Management of companies and enterprises",354
17420,"Cleveland, TN (Metropolitan Statistical Area)",1400,"      Administrative and support and waste management and remediation services",4617
17420,"Cleveland, TN (Metropolitan Statistical Area)",1500,"      Educational services",(D)
17420,"Cleveland, TN (Metropolitan Statistical Area)",1600,"      Health care and social assistance",(D)
17420,"Cleveland, TN (Metropolitan Statistical Area)",1700,"      Arts, entertainment, and recreation",871
17420,"Cleveland, TN (Metropolitan Statistical Area)",1800,"      Accommodation and food services",3939
17420,"Cleveland, TN (Metropolitan Statistical Area)",1900,"      Other services (except government and government enterprises)",3807
17420,"Cleveland, TN (Metropolitan Statistical Area)",2000,"    Government and government enterprises",6099
17420,"Cleveland, TN (Metropolitan Statistical Area)",2001,"      Federal civilian",276
17420,"Cleveland, TN (Metropolitan Statistical Area)",2002,"      Military",380
17420,"Cleveland, TN (Metropolitan Statistical Area)",2010,"      State and local",5443
17420,"Cleveland, TN (Metropolitan Statistical Area)",2011,"        State government",(D)
17420,"Cleveland, TN (Metropolitan Statistical Area)",2012,"        Local government",(D)
17460,"Cleveland-Elyria, OH (Metropolitan Statistical Area)",,Employment by place of work,
17460,"Cleveland-Elyria, OH (Metropolitan Statistical Area)",10,Total employment (number of jobs),1277714
17460,"Cleveland-Elyria, OH (Metropolitan Statistical Area)",,By type,
17460,"Cleveland-Elyria, OH (Metropolitan Statistical Area)",20,"  Wage and salary employment",1040617
17460,"Cleveland-Elyria, OH (Metropolitan Statistical Area)",40,"  Proprietors employment",237097
17460,"Cleveland-Elyria, OH (Metropolitan Statistical Area)",50,"    Farm proprietors employment",2564
17460,"Cleveland-Elyria, OH (Metropolitan Statistical Area)",60,"    Nonfarm proprietors employment 2/",234533
17460,"Cleveland-Elyria, OH (Metropolitan Statistical Area)",,By industry,
17460,"Cleveland-Elyria, OH (Metropolitan Statistical Area)",70,"  Farm employment",5101
17460,"Cleveland-Elyria, OH (Metropolitan Statistical Area)",80,"  Nonfarm employment",1272613
17460,"Cleveland-Elyria, OH (Metropolitan Statistical Area)",90,"    Private nonfarm employment",1134420
17460,"Cleveland-Elyria, OH (Metropolitan Statistical Area)",100,"      Forestry, fishing, and related activities",(D)
17460,"Cleveland-Elyria, OH (Metropolitan Statistical Area)",200,"      Mining, quarrying, and oil and gas extraction",(D)
17460,"Cleveland-Elyria, OH (Metropolitan Statistical Area)",300,"      Utilities",(D)
17460,"Cleveland-Elyria, OH (Metropolitan Statistical Area)",400,"      Construction",53790
17460,"Cleveland-Elyria, OH (Metropolitan Statistical Area)",500,"      Manufacturing",127841
17460,"Cleveland-Elyria, OH (Metropolitan Statistical Area)",600,"      Wholesale trade",53132
17460,"Cleveland-Elyria, OH (Metropolitan Statistical Area)",700,"      Retail trade",118860
17460,"Cleveland-Elyria, OH (Metropolitan Statistical Area)",800,"      Transportation and warehousing",(D)
17460,"Cleveland-Elyria, OH (Metropolitan Statistical Area)",900,"      Information",18627
17460,"Cleveland-Elyria, OH (Metropolitan Statistical Area)",1000,"      Finance and insurance",71775
17460,"Cleveland-Elyria, OH (Metropolitan Statistical Area)",1100,"      Real estate and rental and leasing",56230
17460,"Cleveland-Elyria, OH (Metropolitan Statistical Area)",1200,"      Professional, scientific, and technical services",81361
17460,"Cleveland-Elyria, OH (Metropolitan Statistical Area)",1300,"      Management of companies and enterprises",28550
17460,"Cleveland-Elyria, OH (Metropolitan Statistical Area)",1400,"      Administrative and support and waste management and remediation services",83054
17460,"Cleveland-Elyria, OH (Metropolitan Statistical Area)",1500,"      Educational services",39385
17460,"Cleveland-Elyria, OH (Metropolitan Statistical Area)",1600,"      Health care and social assistance",181732
17460,"Cleveland-Elyria, OH (Metropolitan Statistical Area)",1700,"      Arts, entertainment, and recreation",27412
17460,"Cleveland-Elyria, OH (Metropolitan Statistical Area)",1800,"      Accommodation and food services",81629
17460,"Cleveland-Elyria, OH (Metropolitan Statistical Area)",1900,"      Other services (except government and government enterprises)",67961
17460,"Cleveland-Elyria, OH (Metropolitan Statistical Area)",2000,"    Government and government enterprises",138193
17460,"Cleveland-Elyria, OH (Metropolitan Statistical Area)",2001,"      Federal civilian",18243
17460,"Cleveland-Elyria, OH (Metropolitan Statistical Area)",2002,"      Military",5752
17460,"Cleveland-Elyria, OH (Metropolitan Statistical Area)",2010,"      State and local",114198
17460,"Cleveland-Elyria, OH (Metropolitan Statistical Area)",2011,"        State government",7243
17460,"Cleveland-Elyria, OH (Metropolitan Statistical Area)",2012,"        Local government",106955
17660,"Coeur d'Alene, ID (Metropolitan Statistical Area)",,Employment by place of work,
17660,"Coeur d'Alene, ID (Metropolitan Statistical Area)",10,Total employment (number of jobs),75139
17660,"Coeur d'Alene, ID (Metropolitan Statistical Area)",,By type,
17660,"Coeur d'Alene, ID (Metropolitan Statistical Area)",20,"  Wage and salary employment",54120
17660,"Coeur d'Alene, ID (Metropolitan Statistical Area)",40,"  Proprietors employment",21019
17660,"Coeur d'Alene, ID (Metropolitan Statistical Area)",50,"    Farm proprietors employment",745
17660,"Coeur d'Alene, ID (Metropolitan Statistical Area)",60,"    Nonfarm proprietors employment 2/",20274
17660,"Coeur d'Alene, ID (Metropolitan Statistical Area)",,By industry,
17660,"Coeur d'Alene, ID (Metropolitan Statistical Area)",70,"  Farm employment",851
17660,"Coeur d'Alene, ID (Metropolitan Statistical Area)",80,"  Nonfarm employment",74288
17660,"Coeur d'Alene, ID (Metropolitan Statistical Area)",90,"    Private nonfarm employment",63837
17660,"Coeur d'Alene, ID (Metropolitan Statistical Area)",100,"      Forestry, fishing, and related activities",602
17660,"Coeur d'Alene, ID (Metropolitan Statistical Area)",200,"      Mining, quarrying, and oil and gas extraction",476
17660,"Coeur d'Alene, ID (Metropolitan Statistical Area)",300,"      Utilities",275
17660,"Coeur d'Alene, ID (Metropolitan Statistical Area)",400,"      Construction",5409
17660,"Coeur d'Alene, ID (Metropolitan Statistical Area)",500,"      Manufacturing",4950
17660,"Coeur d'Alene, ID (Metropolitan Statistical Area)",600,"      Wholesale trade",1795
17660,"Coeur d'Alene, ID (Metropolitan Statistical Area)",700,"      Retail trade",10187
17660,"Coeur d'Alene, ID (Metropolitan Statistical Area)",800,"      Transportation and warehousing",1512
17660,"Coeur d'Alene, ID (Metropolitan Statistical Area)",900,"      Information",853
17660,"Coeur d'Alene, ID (Metropolitan Statistical Area)",1000,"      Finance and insurance",3765
17660,"Coeur d'Alene, ID (Metropolitan Statistical Area)",1100,"      Real estate and rental and leasing",4364
17660,"Coeur d'Alene, ID (Metropolitan Statistical Area)",1200,"      Professional, scientific, and technical services",4124
17660,"Coeur d'Alene, ID (Metropolitan Statistical Area)",1300,"      Management of companies and enterprises",358
17660,"Coeur d'Alene, ID (Metropolitan Statistical Area)",1400,"      Administrative and support and waste management and remediation services",4259
17660,"Coeur d'Alene, ID (Metropolitan Statistical Area)",1500,"      Educational services",1086
17660,"Coeur d'Alene, ID (Metropolitan Statistical Area)",1600,"      Health care and social assistance",7411
17660,"Coeur d'Alene, ID (Metropolitan Statistical Area)",1700,"      Arts, entertainment, and recreation",2349
17660,"Coeur d'Alene, ID (Metropolitan Statistical Area)",1800,"      Accommodation and food services",6218
17660,"Coeur d'Alene, ID (Metropolitan Statistical Area)",1900,"      Other services (except government and government enterprises)",3844
17660,"Coeur d'Alene, ID (Metropolitan Statistical Area)",2000,"    Government and government enterprises",10451
17660,"Coeur d'Alene, ID (Metropolitan Statistical Area)",2001,"      Federal civilian",572
17660,"Coeur d'Alene, ID (Metropolitan Statistical Area)",2002,"      Military",541
17660,"Coeur d'Alene, ID (Metropolitan Statistical Area)",2010,"      State and local",9338
17660,"Coeur d'Alene, ID (Metropolitan Statistical Area)",2011,"        State government",788
17660,"Coeur d'Alene, ID (Metropolitan Statistical Area)",2012,"        Local government",8550
17780,"College Station-Bryan, TX (Metropolitan Statistical Area)",,Employment by place of work,
17780,"College Station-Bryan, TX (Metropolitan Statistical Area)",10,Total employment (number of jobs),131867
17780,"College Station-Bryan, TX (Metropolitan Statistical Area)",,By type,
17780,"College Station-Bryan, TX (Metropolitan Statistical Area)",20,"  Wage and salary employment",102113
17780,"College Station-Bryan, TX (Metropolitan Statistical Area)",40,"  Proprietors employment",29754
17780,"College Station-Bryan, TX (Metropolitan Statistical Area)",50,"    Farm proprietors employment",3954
17780,"College Station-Bryan, TX (Metropolitan Statistical Area)",60,"    Nonfarm proprietors employment 2/",25800
17780,"College Station-Bryan, TX (Metropolitan Statistical Area)",,By industry,
17780,"College Station-Bryan, TX (Metropolitan Statistical Area)",70,"  Farm employment",4580
17780,"College Station-Bryan, TX (Metropolitan Statistical Area)",80,"  Nonfarm employment",127287
17780,"College Station-Bryan, TX (Metropolitan Statistical Area)",90,"    Private nonfarm employment",90430
17780,"College Station-Bryan, TX (Metropolitan Statistical Area)",100,"      Forestry, fishing, and related activities",(D)
17780,"College Station-Bryan, TX (Metropolitan Statistical Area)",200,"      Mining, quarrying, and oil and gas extraction",4576
17780,"College Station-Bryan, TX (Metropolitan Statistical Area)",300,"      Utilities",292
17780,"College Station-Bryan, TX (Metropolitan Statistical Area)",400,"      Construction",6860
17780,"College Station-Bryan, TX (Metropolitan Statistical Area)",500,"      Manufacturing",5734
17780,"College Station-Bryan, TX (Metropolitan Statistical Area)",600,"      Wholesale trade",2413
17780,"College Station-Bryan, TX (Metropolitan Statistical Area)",700,"      Retail trade",12975
17780,"College Station-Bryan, TX (Metropolitan Statistical Area)",800,"      Transportation and warehousing",1793
17780,"College Station-Bryan, TX (Metropolitan Statistical Area)",900,"      Information",(D)
17780,"College Station-Bryan, TX (Metropolitan Statistical Area)",1000,"      Finance and insurance",4988
17780,"College Station-Bryan, TX (Metropolitan Statistical Area)",1100,"      Real estate and rental and leasing",5255
